"Time","smart plug measure","timestamp"
2022-02-23 12:14:00,176,1645614839
2022-02-23 12:14:10,176,1645614849
2022-02-23 12:14:20,176,1645614859
2022-02-23 12:14:30,180,1645614869
2022-02-23 12:14:40,180,1645614879
2022-02-23 12:14:50,178,1645614889
2022-02-23 12:15:00,178,1645614899
2022-02-23 12:15:10,178,1645614909
2022-02-23 12:15:20,118,1645614919
2022-02-23 12:15:30,116,1645614929
2022-02-23 12:15:40,116,1645614939
2022-02-23 12:15:50,200,1645614949
2022-02-23 12:16:00,200,1645614959
2022-02-23 12:16:10,210,1645614969
2022-02-23 12:16:20,206,1645614979
2022-02-23 12:16:30,206,1645614989
2022-02-23 12:16:40,171,1645614999
2022-02-23 12:16:50,171,1645615009
2022-02-23 12:17:00,171,1645615019
2022-02-23 12:17:10,171,1645615029
2022-02-23 12:17:20,171,1645615039
2022-02-23 12:17:30,95.1,1645615049
2022-02-23 12:17:40,95.0,1645615059
2022-02-23 12:17:50,95.0,1645615069
2022-02-23 12:18:00,95.3,1645615079
2022-02-23 12:18:10,95.3,1645615089
2022-02-23 12:18:20,95.0,1645615099
2022-02-23 12:18:30,94.9,1645615109
2022-02-23 12:18:40,94.9,1645615119
2022-02-23 12:18:50,94.8,1645615129
2022-02-23 12:19:00,94.4,1645615139
2022-02-23 12:19:10,94.4,1645615149
2022-02-23 12:19:20,94.9,1645615159
2022-02-23 12:19:30,94.9,1645615169
2022-02-23 12:19:40,94.7,1645615179
2022-02-23 12:19:50,94.3,1645615189
2022-02-23 12:20:00,94.3,1645615199
2022-02-23 12:20:10,94.4,1645615209

